Operations_Name,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
ESTES_PECAN_1,Line,To - From,-75.6,75.6,Hard Constraint,SCISPUT8,DEC_2022,PeakWE,919.66
LINTER_SOLSTI1,Line,From - To,367.2,367.2,Hard Constraint,SBWNRAD5,DEC_2022,Off-peak,2.48
LINTER_SOLSTI1,Line,From - To,367.2,367.2,Hard Constraint,DBUCBWN5,DEC_2022,PeakWD,3.36
LINTER_SOLSTI1,Line,To - From,-367.2,367.2,Hard Constraint,DBUCBWN5,DEC_2022,PeakWE,1.6
LINTER_SOLSTI1,Line,From - To,367.2,367.2,Hard Constraint,DBUCBWN5,DEC_2022,PeakWE,1.6
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,,DEC_2022,Off-peak,51.78
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,SBRAUVA8,DEC_2022,PeakWD,3.36
WWRD1_LYNX,Line,From - To,90.9,90.9,Hard Constraint,,DEC_2022,PeakWD,3.36
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,DWLFMOS5,DEC_2022,PeakWE,6.94
CARVER_TINSLE1,Line,From - To,135.9,135.9,Hard Constraint,SILLFTL8,DEC_2022,Off-peak,360.15
CARVER_TINSLE1,Line,From - To,135.9,135.9,Hard Constraint,SILLFTL8,DEC_2022,PeakWD,1497.35
CARVER_TINSLE1,Line,From - To,135.9,135.9,Hard Constraint,DBIGKEN5,DEC_2022,PeakWE,1345.96
GAUSS_C1,Line,From - To,2149.2,2149.2,Hard Constraint,DCOUBO58,DEC_2022,Off-peak,16.46
GAUSS_C1,Line,From - To,2149.2,2149.2,Hard Constraint,DCOUBO58,DEC_2022,PeakWD,14.82
GAUSS_C1,Line,From - To,2149.2,2149.2,Hard Constraint,DCOUBO58,DEC_2022,PeakWE,5.35
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,DEC_2022,Off-peak,346.91
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,DEC_2022,PeakWD,627.66
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,DEC_2022,PeakWE,362.79
MATA_ROARIN1,Line,From - To,54.0,54.0,Hard Constraint,SPADPAD9,DEC_2022,Off-peak,0.55
DKEC_JATN1,Line,To - From,-33.3,33.3,Hard Constraint,SWOLROT9,DEC_2022,PeakWE,13.43
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SLONESK9,DEC_2022,Off-peak,222.74
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SLONESK9,DEC_2022,PeakWD,72.04
ROBY_ROTN1,Line,To - From,-34.2,34.2,Hard Constraint,SSPUSLT8,DEC_2022,Off-peak,96.95
ROBY_ROTN1,Line,To - From,-34.2,34.2,Hard Constraint,SSPUSLT8,DEC_2022,PeakWD,36.39
ROBY_ROTN1,Line,From - To,34.2,34.2,Hard Constraint,XSPU89,DEC_2022,PeakWD,126.82
ROBY_ROTN1,Line,From - To,34.2,34.2,Hard Constraint,XSPU89,DEC_2022,PeakWE,64.49
BLUF_HRSE_1A,Line,To - From,-208.8,208.8,Hard Constraint,,DEC_2022,Off-peak,2.48
BLUF_HRSE_1A,Line,From - To,208.8,208.8,Hard Constraint,,DEC_2022,Off-peak,7.44
ABNTHW_HENDRI1,Line,To - From,-135.9,135.9,Hard Constraint,DCLEHE58,DEC_2022,PeakWD,63.06
ABNTHW_HENDRI1,Line,To - From,-135.9,135.9,Hard Constraint,DCLEHE58,DEC_2022,PeakWE,95.39
SOUTHA_VINSON1,Line,From - To,85.5,85.5,Hard Constraint,SCISPUT8,DEC_2022,Off-peak,853.12
SOUTHA_VINSON1,Line,From - To,85.5,85.5,Hard Constraint,SCISPUT8,DEC_2022,PeakWD,2100.42
TREADW_YELWJC1,Line,To - From,-179.1,179.1,Hard Constraint,DBIGKEN5,DEC_2022,PeakWD,5452.08
TREADW_YELWJC1,Line,To - From,-179.1,179.1,Hard Constraint,DBIGKEN5,DEC_2022,PeakWE,1690.46
HEXT_MASONS1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,DEC_2022,Off-peak,7195.55
CEDRHI_SILT1,Line,From - To,27.0,27.0,Hard Constraint,DMGSBIT5,DEC_2022,Off-peak,1442.85
CEDRHI_SILT1,Line,From - To,27.0,27.0,Hard Constraint,XBSP89,DEC_2022,PeakWD,838.73
CEDRHI_SILT1,Line,From - To,27.0,27.0,Hard Constraint,DBUCBWN5,DEC_2022,PeakWE,611.64
CEDRHI_SILT1,Line,From - To,27.0,27.0,Hard Constraint,XBSP89,DEC_2022,PeakWE,274.13
ORNT_REDCRE1,Line,To - From,-121.5,121.5,Hard Constraint,SNICBLU8,DEC_2022,PeakWD,391.46
ORNT_REDCRE1,Line,To - From,-121.5,121.5,Hard Constraint,SNICBLU8,DEC_2022,PeakWE,167.82
CONCHO_SAMATH1,Line,From - To,34.2,34.2,Hard Constraint,SCARLVO8,DEC_2022,Off-peak,10451.01
CONCHO_SAMATH1,Line,From - To,34.2,34.2,Hard Constraint,SBGLTWI8,DEC_2022,PeakWD,12515.61
CONCHO_SAMATH1,Line,From - To,34.2,34.2,Hard Constraint,SBGLTWI8,DEC_2022,PeakWE,7125.56
BONDRO_SONR1,Line,From - To,39.6,39.6,Hard Constraint,DBIGKEN5,DEC_2022,Off-peak,28804.79
BONDRO_SONR1,Line,From - To,42.8,42.8,Hard Constraint,DBIGKEN5,DEC_2022,PeakWD,70293.7
BONDRO_SONR1,Line,From - To,39.8,39.8,Hard Constraint,DBIGKEN5,DEC_2022,PeakWE,49345.76
138_RPP_TWB,Line,To - From,-306.0,306.0,Hard Constraint,STNCTNW8,DEC_2022,Off-peak,39.25
138_RPP_TWB,Line,To - From,-306.0,306.0,Hard Constraint,STNCTNW8,DEC_2022,PeakWD,21.15
138_RPP_TWB,Line,To - From,-306.0,306.0,Hard Constraint,STNCTNW8,DEC_2022,PeakWE,18.13
682T682,Line,From - To,242.1,242.1,Hard Constraint,,DEC_2022,Off-peak,6.77
682T682,Line,From - To,242.1,242.1,Hard Constraint,,DEC_2022,PeakWD,25.89
682T682,Line,From - To,242.1,242.1,Hard Constraint,,DEC_2022,PeakWE,9.07
COCS_FTST1,Line,From - To,53.1,53.1,Hard Constraint,DBAKSOL5,DEC_2022,Off-peak,248.71
COCS_FTST1,Line,From - To,53.1,53.1,Hard Constraint,DBAKSOL5,DEC_2022,PeakWD,494.1
COCS_FTST1,Line,To - From,-53.1,53.1,Hard Constraint,SBROALP9,DEC_2022,PeakWE,29.2
FTST_TOMBST1,Line,To - From,-171.9,171.9,Hard Constraint,SSOAHOL8,DEC_2022,Off-peak,46.56
BW_KELLAM_RC,Line,From - To,59.4,59.4,Hard Constraint,DBIGKEN5,DEC_2022,Off-peak,6.89
BW_KELLAM_RC,Line,To - From,-59.4,59.4,Hard Constraint,DCLECOU5,DEC_2022,PeakWD,18.99
BW_KELLAM_RC,Line,From - To,59.4,59.4,Hard Constraint,,DEC_2022,PeakWD,51.63
BW_KELLAM_RC,Line,To - From,-59.4,59.4,Hard Constraint,DLWSRNK5,DEC_2022,PeakWE,9.16
BW_KELLAM_RC,Line,From - To,59.4,59.4,Hard Constraint,,DEC_2022,PeakWE,4.84
BL_WM_RC2,Line,From - To,45.0,45.0,Hard Constraint,SMURRYS8,DEC_2022,Off-peak,2445.58
BL_WM_RC2,Line,From - To,45.0,45.0,Hard Constraint,SMURRYS8,DEC_2022,PeakWD,5411.59
BL_WM_RC2,Line,From - To,45.0,45.0,Hard Constraint,SMURRYS8,DEC_2022,PeakWE,2161.13
MYRA_VAL,Line,From - To,237.6,237.6,Hard Constraint,SBTPBNT8,DEC_2022,Off-peak,718.68
MYRA_VAL,Line,From - To,237.6,237.6,Hard Constraint,SBTPBNT8,DEC_2022,PeakWD,538.41
MYRA_VAL,Line,From - To,237.6,237.6,Hard Constraint,SBTPBNT8,DEC_2022,PeakWE,304.38
656T656,Line,From - To,1119.6,1119.6,Hard Constraint,DCAGCO58,DEC_2022,Off-peak,815.86
656T656,Line,From - To,1119.6,1119.6,Hard Constraint,DCAGCO58,DEC_2022,PeakWE,105.71
33T218,Line,To - From,-227.7,227.7,Hard Constraint,DFERGRM8,DEC_2022,Off-peak,371.19
33T218,Line,To - From,-229.2,229.2,Hard Constraint,DFERGRM8,DEC_2022,PeakWD,3416.54
39T188,Line,To - From,-430.2,430.2,Hard Constraint,DFER_WI8,DEC_2022,PeakWD,26.63
51T376,Line,From - To,227.7,227.7,Hard Constraint,SBERBUR8,DEC_2022,Off-peak,716.47
51T376,Line,From - To,227.7,227.7,Hard Constraint,SBERBUR8,DEC_2022,PeakWE,272.4
72T120,Line,To - From,-227.7,227.7,Hard Constraint,DLYTZOR5,DEC_2022,Off-peak,1822.6
72T120,Line,To - From,-227.7,227.7,Hard Constraint,SKENKEN8,DEC_2022,PeakWD,6783.15
72T120,Line,To - From,-227.7,227.7,Hard Constraint,SKENKEN8,DEC_2022,PeakWE,1327.9
725T725,Line,From - To,585.5,585.5,Hard Constraint,DLYTZOR5,DEC_2022,Off-peak,709.56
725T725,Line,From - To,594.9,594.9,Hard Constraint,DLYTZOR5,DEC_2022,PeakWD,3396.89
725T725,Line,From - To,539.7,539.7,Hard Constraint,DLYTZOR5,DEC_2022,PeakWE,3748.84
CUELCA_THOMAS1,Line,From - To,189.9,189.9,Hard Constraint,DVICCO89,DEC_2022,PeakWE,156.93
155T217,Line,From - To,369.0,369.0,Hard Constraint,DAUSLOS5,DEC_2022,PeakWD,1089.09
192T175,Line,From - To,267.0,267.0,Hard Constraint,DAUSLOS5,DEC_2022,Off-peak,484.86
192T175,Line,From - To,270.4,270.4,Hard Constraint,DAUSLOS5,DEC_2022,PeakWD,310.35
286T608,Line,From - To,227.7,227.7,Hard Constraint,DAUSLOS5,DEC_2022,Off-peak,597.27
286T608,Line,From - To,278.9,278.9,Hard Constraint,DAUSLOS5,DEC_2022,PeakWD,2847.01
286T608,Line,From - To,228.4,228.4,Hard Constraint,DAUSLOS5,DEC_2022,PeakWE,991.72
583T583,Line,From - To,225.9,225.9,Hard Constraint,DCAGCO58,DEC_2022,PeakWD,10828.58
583T583,Line,From - To,225.9,225.9,Hard Constraint,DCAGCO58,DEC_2022,PeakWE,3657.78
BAKESW_WAYMAR1,Line,To - From,-917.5,917.5,Hard Constraint,DBUCBWN5,DEC_2022,PeakWE,1.6
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,DEC_2022,Off-peak,29.76
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,DEC_2022,Off-peak,12.4
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,DEC_2022,PeakWD,40.32
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,DEC_2022,PeakWD,16.8
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,DEC_2022,PeakWE,19.2
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,DEC_2022,PeakWE,8.0
634T634,Line,To - From,-195.1,195.1,Hard Constraint,,DEC_2022,Off-peak,4.96
634T634,Line,To - From,-195.1,195.1,Hard Constraint,DCAGCO58,DEC_2022,PeakWD,24.91
634T634,Line,From - To,195.1,195.1,Hard Constraint,,DEC_2022,PeakWD,19.52
634T634,Line,To - From,-195.1,195.1,Hard Constraint,DBIGKEN5,DEC_2022,PeakWE,4.54
634T634,Line,From - To,195.1,195.1,Hard Constraint,DCAGCO58,DEC_2022,PeakWE,3.05
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,DEC_2022,Off-peak,7.44
639T639,Line,To - From,-195.1,195.1,Hard Constraint,DBIGKEN5,DEC_2022,PeakWD,7.71
639T639,Line,From - To,195.1,195.1,Hard Constraint,DBIGKEN5,DEC_2022,PeakWD,2.72
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,DEC_2022,PeakWE,4.95
639T639,Line,From - To,195.1,195.1,Hard Constraint,,DEC_2022,PeakWE,4.42
KNGWTAP_KINGMO,Line,From - To,154.8,154.8,Hard Constraint,DMCDSHP8,DEC_2022,Off-peak,5.51
KNGWTAP_KINGMO,Line,To - From,-153.6,153.6,Hard Constraint,,DEC_2022,Off-peak,2.48
KNGWTAP_KINGMO,Line,From - To,153.0,153.0,Hard Constraint,DMCDSHP8,DEC_2022,PeakWE,1.6
6855_D,Line,To - From,-28.8,28.8,Hard Constraint,SOLNELB9,DEC_2022,Off-peak,50.5
6855_D,Line,From - To,28.8,28.8,Hard Constraint,SOLNELB9,DEC_2022,Off-peak,107.24
6855_D,Line,To - From,-28.8,28.8,Hard Constraint,SOLNELB9,DEC_2022,PeakWE,43.32
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,DEC_2022,Off-peak,2.48
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,DEC_2022,PeakWE,1.6
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,DEC_2022,Off-peak,14.12
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,DEC_2022,PeakWD,141.57
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,DEC_2022,PeakWE,55.68
LARDVF_LARDVS1,Line,From - To,194.4,194.4,Hard Constraint,,DEC_2022,Off-peak,2.48
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,DEC_2022,PeakWE,1.6
GILA_NBEC8,Line,From - To,199.8,199.8,Hard Constraint,,DEC_2022,Off-peak,2.48
GILA_NBEC8,Line,From - To,199.8,199.8,Hard Constraint,,DEC_2022,PeakWD,1.6
568,Line,To - From,-244.8,244.8,Hard Constraint,SWALWLN8,DEC_2022,Off-peak,28.3
568,Line,To - From,-244.8,244.8,Hard Constraint,SWALWLN8,DEC_2022,PeakWD,303.01
568,Line,To - From,-244.8,244.8,Hard Constraint,SWALWLN8,DEC_2022,PeakWE,68.59
WYL_NEVA,Line,From - To,211.5,211.5,Hard Constraint,SPRUGN_8,DEC_2022,PeakWD,80.43
WYL_NEVA,Line,From - To,211.5,211.5,Hard Constraint,SPRUGN_8,DEC_2022,PeakWE,15.36
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SLOBSA25,DEC_2022,Off-peak,3943.48
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SLOBSA25,DEC_2022,PeakWD,5305.45
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SLOBSA25,DEC_2022,PeakWE,2546.9
BLESSI_PAVLOV1,Line,From - To,141.3,141.3,Hard Constraint,SSTPESP8,DEC_2022,PeakWE,133.51
FORMOS_JOSLIN1,Line,To - From,-194.4,194.4,Hard Constraint,DVICEDN8,DEC_2022,Off-peak,96.77
FORMOS_JOSLIN1,Line,To - From,-194.4,194.4,Hard Constraint,DVICEDN8,DEC_2022,PeakWD,144.48
FORMOS_JOSLIN1,Line,To - From,-194.4,194.4,Hard Constraint,DVICEDN8,DEC_2022,PeakWE,51.4
BEEVIL_CHARTE1,Line,From - To,34.2,34.2,Hard Constraint,SPOMNED5,DEC_2022,Off-peak,92.7
BEEVIL_CHARTE1,Line,From - To,34.2,34.2,Hard Constraint,SPOMNED5,DEC_2022,PeakWD,90.12
BEEVIL_CHARTE1,Line,From - To,34.2,34.2,Hard Constraint,SPOMNED5,DEC_2022,PeakWE,125.43
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,SGOHJOS8,DEC_2022,Off-peak,106.05
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,SGOHJOS8,DEC_2022,PeakWD,416.88
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,SGOHJOS8,DEC_2022,PeakWE,75.58
GREENL_WEAVER1,Line,To - From,-35.1,35.1,Hard Constraint,DVICDUP8,DEC_2022,Off-peak,695.25
GREENL_WEAVER1,Line,To - From,-35.1,35.1,Hard Constraint,DVICDUP8,DEC_2022,PeakWD,679.9
GREENL_WEAVER1,Line,To - From,-35.1,35.1,Hard Constraint,DVICDUP8,DEC_2022,PeakWE,328.96
COLETO_VICTOR2,Line,From - To,303.9,303.9,Hard Constraint,DWHILON5,DEC_2022,Off-peak,1078.21
COLETO_VICTOR2,Line,From - To,303.9,303.9,Hard Constraint,STHOCU28,DEC_2022,Off-peak,1276.07
COLETO_VICTOR2,Line,From - To,303.9,303.9,Hard Constraint,SVICV_D8,DEC_2022,Off-peak,47.37
COLETO_VICTOR2,Line,From - To,304.7,304.7,Hard Constraint,DWHILON5,DEC_2022,PeakWD,6536.97
COLETO_VICTOR2,Line,From - To,304.7,304.7,Hard Constraint,SVICV_D8,DEC_2022,PeakWD,10.55
COLETO_VICTOR2,Line,From - To,334.2,334.2,Hard Constraint,SVICV_D8,DEC_2022,PeakWE,5.02
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,,DEC_2022,PeakWE,1498.84
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,DEC_2022,Off-peak,4978.51
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,DEC_2022,PeakWD,10734.52
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,DEC_2022,PeakWE,4597.64
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,DCENRI35,DEC_2022,Off-peak,332.06
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,SDELLV45,DEC_2022,Off-peak,60.76
ASHERT_CATARI1,Line,To - From,-109.8,109.8,Hard Constraint,SLOBSA25,DEC_2022,Off-peak,308.43
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,DCENCAB5,DEC_2022,PeakWD,277.32
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,DCENREL5,DEC_2022,PeakWD,51.2
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,DCENRI35,DEC_2022,PeakWE,127.92
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,,DEC_2022,Off-peak,53.63
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,XNED258,DEC_2022,PeakWD,24.21
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,SLOBSA25,DEC_2022,PeakWE,25.34
HAINE__LA_PAL1,Line,From - To,189.9,189.9,Hard Constraint,SRIOKEL8,DEC_2022,PeakWE,5.57
P_ISAB_SCARBI1,Line,From - To,169.2,169.2,Hard Constraint,SLAULA_8,DEC_2022,Off-peak,37.14
P_ISAB_SCARBI1,Line,From - To,169.2,169.2,Hard Constraint,SLAULA_8,DEC_2022,PeakWD,5.25
NEDIN_SERDEV2,Line,To - From,-430.2,430.2,Hard Constraint,XNED258,DEC_2022,Off-peak,1417.67
NEDIN_SERDEV2,Line,To - From,-430.2,430.2,Hard Constraint,XNED258,DEC_2022,PeakWD,3077.17
NEDIN_SERDEV2,Line,To - From,-430.2,430.2,Hard Constraint,XNED258,DEC_2022,PeakWE,860.28
HEC_NEDIN1,Line,To - From,-473.4,473.4,Hard Constraint,DDUKCLO8,DEC_2022,PeakWD,41.53
HEC_NEDIN1,Line,To - From,-473.4,473.4,Hard Constraint,DDUKCLO8,DEC_2022,PeakWE,16.3
HEC_NEDIN2,Line,To - From,-326.7,326.7,Hard Constraint,SDUKNED8,DEC_2022,Off-peak,2.32
HEC_NEDIN2,Line,From - To,326.7,326.7,Hard Constraint,SDUKNED8,DEC_2022,Off-peak,0.68
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,DEC_2022,Off-peak,215.35
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,DEC_2022,PeakWD,699.61
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,DEC_2022,PeakWE,246.08
KING_QUEENBE,Line,To - From,-263.0,263.0,Hard Constraint,XQU255,DEC_2022,Off-peak,2.48
KING_QUEENBE,Line,From - To,262.9,262.9,Hard Constraint,,DEC_2022,Off-peak,2.48
KING_QUEENBE,Line,To - From,-266.0,266.0,Hard Constraint,XQU255,DEC_2022,PeakWD,3.36
KING_QUEENBE,Line,To - From,-260.0,260.0,Hard Constraint,XQU255,DEC_2022,PeakWE,1.6
I_DUPS_LGE1,Line,To - From,-317.7,317.7,Hard Constraint,SLGEI_D8,DEC_2022,Off-peak,2.68
I_DUPS_LGE1,Line,To - From,-317.7,317.7,Hard Constraint,SLGEI_D8,DEC_2022,PeakWD,73.91
I_DUPS_LGE1,Line,To - From,-317.7,317.7,Hard Constraint,SLGEI_D8,DEC_2022,PeakWE,66.04
I_DUPP_I_DUPS1,Line,To - From,-185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,Off-peak,17.34
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,Off-peak,21.09
I_DUPP_I_DUPS1,Line,To - From,-185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,PeakWD,5.7
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,PeakWD,16.56
I_DUPP_I_DUPS1,Line,To - From,-185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,PeakWE,2.71
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,DEC_2022,PeakWE,2.37
I_DUPP_I_DUPS2,Line,To - From,-189.9,189.9,Hard Constraint,SALII_D8,DEC_2022,Off-peak,9.04
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SI_DI_48,DEC_2022,Off-peak,3.86
I_DUPP_I_DUPS2,Line,To - From,-189.9,189.9,Hard Constraint,SALII_D8,DEC_2022,PeakWD,139.72
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SI_DI_48,DEC_2022,PeakWD,5.3
I_DUPP_I_DUPS2,Line,To - From,-189.9,189.9,Hard Constraint,SALII_D8,DEC_2022,PeakWE,63.86
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SI_DI_48,DEC_2022,PeakWE,2.52
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,SCITNUE8,DEC_2022,Off-peak,98.69
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,DHWIND89,DEC_2022,PeakWD,15.02
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,SCITNUE8,DEC_2022,PeakWD,179.85
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,DHWIND89,DEC_2022,PeakWE,61.5
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,SCITNUE8,DEC_2022,PeakWE,59.58
EQUIST_LON_HI1,Line,From - To,178.2,178.2,Hard Constraint,,DEC_2022,Off-peak,13.75
EQUIST_LON_HI1,Line,From - To,178.2,178.2,Hard Constraint,,DEC_2022,PeakWD,86.46
EQUIST_LON_HI1,Line,From - To,178.2,178.2,Hard Constraint,,DEC_2022,PeakWE,36.33
GILA_HIWAY_1,Line,To - From,-250.2,250.2,Hard Constraint,SGILNU78,DEC_2022,Off-peak,1.5
GILA_HIWAY_1,Line,To - From,-250.2,250.2,Hard Constraint,SGILNU78,DEC_2022,PeakWD,46.84
GILA_HIWAY_1,Line,To - From,-250.2,250.2,Hard Constraint,SGILNU78,DEC_2022,PeakWE,2.6
HIWAY__MORRIS1,Line,From - To,180.0,180.0,Hard Constraint,SCITNUE8,DEC_2022,Off-peak,1.22
HIWAY__MORRIS1,Line,From - To,180.0,180.0,Hard Constraint,SCITNUE8,DEC_2022,PeakWD,1.86
HIWAY__MORRIS1,Line,From - To,180.0,180.0,Hard Constraint,SCITNUE8,DEC_2022,PeakWE,6.52
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHIWARC8,DEC_2022,Off-peak,10.9
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHIWARC8,DEC_2022,PeakWD,276.91
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHIWARC8,DEC_2022,PeakWE,27.36
COTULL_REVEIL1,Line,To - From,-236.7,236.7,Hard Constraint,SSANFOW5,DEC_2022,Off-peak,1009.24
STEWAR_VERTRE1,Line,To - From,-141.3,141.3,Hard Constraint,SMVRLA_8,DEC_2022,PeakWD,5.16
RGCIT_ROMAS_1C,Line,From - To,220.5,220.5,Hard Constraint,DCENRO58,DEC_2022,Off-peak,2.19
RGCIT_ROMAS_1C,Line,From - To,220.5,220.5,Hard Constraint,DCENRO58,DEC_2022,PeakWD,178.86
RGCIT_ROMAS_1C,Line,From - To,220.5,220.5,Hard Constraint,DCENRO58,DEC_2022,PeakWE,15.4
ALIQUS_OXY_IN1,Line,From - To,242.1,242.1,Hard Constraint,SOXYIN28,DEC_2022,Off-peak,1.97
PELICA_WHITE_1,Line,To - From,-467.1,467.1,Hard Constraint,SWHILON5,DEC_2022,Off-peak,17.06
PELICA_WHITE_1,Line,To - From,-467.1,467.1,Hard Constraint,SWHILON5,DEC_2022,PeakWD,86.27
PELICA_WHITE_1,Line,To - From,-467.1,467.1,Hard Constraint,SWHILON5,DEC_2022,PeakWE,88.69
CATARI_PILONC1,Line,To - From,-109.8,109.8,Hard Constraint,SLOBSA25,DEC_2022,Off-peak,1076.06
CATARI_PILONC1,Line,To - From,-109.8,109.8,Hard Constraint,SLOBSA25,DEC_2022,PeakWD,1471.16
CATARI_PILONC1,Line,To - From,-109.8,109.8,Hard Constraint,SLOBSA25,DEC_2022,PeakWE,601.82
CKT_962,Line,From - To,432.0,432.0,Hard Constraint,DONIPIL8,DEC_2022,PeakWD,5.71
CKT_962,Line,From - To,432.0,432.0,Hard Constraint,DONIPIL8,DEC_2022,PeakWE,19.74
CKT_3123,Line,From - To,1188.6,1188.6,Hard Constraint,DFPPLOS5,DEC_2022,PeakWD,247.19
CKT_979,Line,To - From,-234.0,234.0,Hard Constraint,SCARBU28,DEC_2022,Off-peak,47.06
CKT_979,Line,To - From,-234.0,234.0,Hard Constraint,SCARBU28,DEC_2022,PeakWD,138.64
CKT_921,Line,To - From,-116.2,116.2,Hard Constraint,,DEC_2022,PeakWD,293.88
DIE_STEA,Line,To - From,-97.2,97.2,Hard Constraint,SSTEGN_9,DEC_2022,Off-peak,7.76
DIE_STEA,Line,From - To,97.2,97.2,Hard Constraint,SSTEGN_9,DEC_2022,Off-peak,12.18
NELRIO,Non-Thermal Constraints, ,775.8,775.8,Hard Constraint,,DEC_2022,Off-peak,191.9
NELRIO,Non-Thermal Constraints, ,775.8,775.8,Hard Constraint,,DEC_2022,PeakWD,718.41
NELRIO,Non-Thermal Constraints, ,775.8,775.8,Hard Constraint,,DEC_2022,PeakWE,275.95
NE_LOB,Non-Thermal Constraints, ,1349.1,1349.1,Hard Constraint,,DEC_2022,Off-peak,773.5
NE_LOB,Non-Thermal Constraints, ,1349.1,1349.1,Hard Constraint,,DEC_2022,PeakWD,1152.7
NE_LOB,Non-Thermal Constraints, ,1349.1,1349.1,Hard Constraint,,DEC_2022,PeakWE,476.9
N_TO_H,Non-Thermal Constraints, ,3534.3,3534.3,Hard Constraint,,DEC_2022,PeakWD,700.93
N_TO_H,Non-Thermal Constraints, ,3534.3,3534.3,Hard Constraint,,DEC_2022,PeakWE,197.42
PNHNDL,Non-Thermal Constraints, ,3132.0,3132.0,Hard Constraint,,DEC_2022,Off-peak,315.25
