Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH,BidMW,BidPricePerMWH,ACI99,ACP,CreditConsumed
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,132869319,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,1.748258,5.0,1.07,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,132868908,133071310.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,5.0,2.43,5.0,2.5,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,132869779,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,07/01/2022,07/31/2022,Off-peak,No,0.0,8.618768,4.8,2.76,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,132869442,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,07/01/2022,07/31/2022,PeakWE,No,0.0,8.832586,4.8,3.6,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,132869037,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,07/01/2022,07/31/2022,PeakWD,No,0.0,10.596888,4.8,6.72,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,132869472,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,07/01/2022,07/31/2022,PeakWE,No,0.0,1.569579,5.0,1.05,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,132869470,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,07/01/2022,07/31/2022,PeakWE,No,0.0,0.253076,106.5,0.02,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,132869731,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,07/01/2022,07/31/2022,Off-peak,No,0.0,8.603312,4.9,1.89,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,132868986,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,07/01/2022,07/31/2022,PeakWD,No,0.0,10.766434,4.9,7.45,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,132868907,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.158218,49.9,0.02,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,132868903,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.158218,37.5,0.02,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,132868900,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.158218,37.5,0.02,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,132868899,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.158218,37.5,0.02,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,132869283,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,0.126628,37.5,0.02,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,132868887,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.273798,42.8,0.04,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,132868885,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.273798,34.8,0.04,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,132869277,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,0.153231,15.4,0.13,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,132868971,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,07/01/2022,07/31/2022,PeakWD,No,0.0,6.278105,15.0,4.5,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,132868789,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,07/01/2022,07/31/2022,PeakWE,No,0.0,2.13955,14.0,0.85,-10.0309,0.0492,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,132868770,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,07/01/2022,07/31/2022,PeakWD,No,0.0,3.3,10.0,0.5,-8.3426,0.65,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,132869629,133072031.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,07/01/2022,07/31/2022,Off-peak,No,1.0,0.008364,1.0,0.01,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,132868883,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,07/01/2022,07/31/2022,PeakWD,No,0.0,0.015728,1.0,0.01,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,132869625,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,07/01/2022,07/31/2022,Off-peak,No,0.0,0.830125,4.9,0.45,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,132869241,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,2.638398,4.7,1.6,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,132869229,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,2.638398,4.7,1.43,,,
BTE_PUN2+HB_HOUSTON,Baytown,225,132869217,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,0.03418,78.8,0.01,,,
BTE_PUN1+HB_HOUSTON,Baytown,285,132869216,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,0.03418,78.8,0.01,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,132869804,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,07/01/2022,07/31/2022,Off-peak,No,0.0,0.47047,42.0,0.05,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,132869136,133071538.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,07/01/2022,07/31/2022,PeakWD,No,5.7,0.882433,5.7,0.94,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,132869803,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,07/01/2022,07/31/2022,Off-peak,No,0.0,0.587178,51.0,0.03,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,132869195,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,07/01/2022,07/31/2022,PeakWD,No,0.0,0.703198,15.9,0.24,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,132869808,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,07/01/2022,07/31/2022,Off-peak,No,0.0,0.122327,103.0,0.01,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,132869290,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_07,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,07/01/2022,07/31/2022,PeakWE,No,0.0,0.126628,37.5,0.02,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,133986536,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.162988,37.5,0.02,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,133986878,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,08/01/2022,08/31/2022,PeakWD,No,0.0,1.011042,15.9,0.27,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,133987290,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,08/01/2022,08/31/2022,PeakWE,No,0.0,0.841251,22.9,0.15,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,133987264,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,08/01/2022,08/31/2022,PeakWE,No,0.0,0.7,6.8,0.61,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,133987252,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,08/01/2022,08/31/2022,PeakWE,No,0.0,0.637284,8.0,0.58,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,133987272,134348551.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,08/01/2022,08/31/2022,PeakWE,No,5.6,0.637284,5.6,0.68,,,
BTE_PUN1+HB_HOUSTON,Baytown,285,133986458,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.038218,78.8,0.01,,,
BTE_PUN2+HB_HOUSTON,Baytown,225,133986891,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.034354,78.8,0.01,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,133987305,134348584.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,4.7,0.370132,4.7,0.47,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,133987323,134348602.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,4.7,0.370132,4.7,0.43,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,133987335,134348614.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,4.9,0.370132,4.9,0.48,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,133987354,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,0.0,0.013853,14.7,0.01,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,133987355,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,0.0,0.013853,26.7,0.01,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,133987609,,,XCALPP,OBL,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,08/01/2022,08/31/2022,PeakWE,No,0.0,4.238559,8.0,0.4,-6.6331,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,133987395,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,08/01/2022,08/31/2022,Off-peak,No,0.0,3.475268,4.8,2.17,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,133986603,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,08/01/2022,08/31/2022,PeakWD,No,0.0,9.640678,15.0,6.3,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,133986951,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.071878,26.9,0.07,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,133986516,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.10985,34.8,0.04,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,133986949,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.073259,42.8,0.01,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,133986955,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.152395,37.5,0.02,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,133986956,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.152395,37.5,0.02,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,133986958,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.152395,37.5,0.02,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,133986961,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.152395,37.5,0.02,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,133986537,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.162988,49.9,0.02,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,133986626,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,08/01/2022,08/31/2022,PeakWD,No,0.0,18.379016,4.9,7.31,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,133987463,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,08/01/2022,08/31/2022,Off-peak,No,0.0,9.416309,4.8,2.84,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,133986770,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,08/01/2022,08/31/2022,PeakWD,No,0.0,0.318604,71.0,0.03,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,133986789,134348068.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,08/01/2022,08/31/2022,PeakWD,No,5.0,1.060431,5.0,2.07,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,133987506,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,08/01/2022,08/31/2022,Off-peak,No,0.0,9.403873,4.9,2.08,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,133987530,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,08/01/2022,08/31/2022,Off-peak,No,0.0,9.403873,4.9,2.36,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,133987168,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,08/01/2022,08/31/2022,PeakWE,No,0.0,16.214911,4.9,5.68,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,133986971,134348250.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,5.0,0.63,5.0,0.86,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,133987365,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,08/01/2022,08/31/2022,Off-peak,No,0.0,0.151617,15.0,0.07,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,133986579,134347858.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,5.0,0.99,5.0,1.07,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,133987011,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.362339,21.4,0.02,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,133986586,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.431967,21.4,0.03,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,133987015,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,08/01/2022,08/31/2022,PeakWE,No,0.0,0.362339,21.4,0.02,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,133986591,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_08,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,08/01/2022,08/31/2022,PeakWD,No,0.0,0.431967,28.2,0.02,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,135420213,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.912042,103.0,0.01,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,135420212,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.912042,103.0,0.01,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,135420207,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.755902,51.0,0.05,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,135420205,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.712884,60.0,0.05,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,135420210,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.712884,42.0,0.03,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,135427407,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.0,0.447043,6.4,0.22,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,135427419,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.0,0.447043,6.4,0.21,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,135427433,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.0,0.447043,8.9,0.18,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,135427438,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.0,0.012044,14.7,0.01,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,135427440,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.0,0.012044,26.7,0.01,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,135427476,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,3.981523,5.0,1.38,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,135427496,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,3.981523,5.0,1.6,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,135427523,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,3.981523,5.0,1.64,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,135420069,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,7.356301,4.9,2.95,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,135420102,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,7.356301,4.8,2.76,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,135420201,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.111815,106.5,0.01,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,135420204,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,09/01/2022,09/30/2022,Off-peak,No,0.0,0.1731,106.5,0.01,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,135420110,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,7.365331,4.9,3.89,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,135420157,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,7.365331,4.9,3.04,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,135420200,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,09/01/2022,09/30/2022,Off-peak,No,0.0,7.365331,4.9,2.4,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,135427442,135650445.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,15.0,0.07,15.0,0.09,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,135427449,135650452.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,0.6,0.07,15.0,0.07,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,135427451,135650454.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,09/01/2022,09/30/2022,Off-peak,No,15.0,0.07,15.0,0.1,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,135419469,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,09/01/2022,09/30/2022,PeakWD,No,0.0,0.333907,5.8,0.28,,,
BTE_PUN2+HB_HOUSTON,Baytown,225,135419276,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,09/01/2022,09/30/2022,PeakWD,No,0.0,0.170617,78.8,0.01,,,
BTE_PUN1+HB_HOUSTON,Baytown,285,135419274,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,09/01/2022,09/30/2022,PeakWD,No,0.0,0.170617,78.8,0.01,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,135419401,135657198.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,09/01/2022,09/30/2022,PeakWD,No,5.1,0.210554,5.1,0.72,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,135419350,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_09,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,09/01/2022,09/30/2022,PeakWD,No,0.0,0.42,5.0,0.31,,,
